scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,BMI_interval,N,detection_failure_risk,delay_risk,minimax_risk,normalized_delay_risk,normalized_detection_failure_risk,knee_distance,is_knee
no_error,1,18.5,0.9106784047609592,0.9028912195115243,0.813837940328436,"[20.70, 32.09]",158,0.08932159523904082,0.43333333333333335,0.43333333333333335,0.5,0.5058675621774074,0.004148993004678448,False
no_error,1,18.6,0.9117594352444647,0.9044693009871512,0.8164846046722088,"[20.70, 32.09]",158,0.08824056475553532,0.4400000000000001,0.4400000000000001,0.5076923076923078,0.49891795424443536,0.0046741610408903515,False
no_error,1,18.7,0.9128854972486382,0.9061164972938645,0.8192041273408466,"[20.70, 32.09]",158,0.08711450275136179,0.4466666666666666,0.4466666666666666,0.5153846153846153,0.491678852705091,0.004994626184926163,False
no_error,1,18.8,0.9140561371724936,0.9078292605819979,0.8219966193222841,"[20.70, 32.09]",158,0.08594386282750643,0.45333333333333337,0.45333333333333337,0.5230769230769231,0.48415317361869026,0.005112450402102659,False
no_error,1,18.9,0.9152706637586911,0.909603780510542,0.8248617673858698,"[20.70, 32.09]",158,0.08472933624130885,0.4599999999999999,0.4599999999999999,0.5307692307692307,0.47634536086314805,0.005030775988628053,False
no_error,1,19.0,0.916528156448724,0.9114360079008257,0.8277988361471103,"[20.70, 32.09]",158,0.08347184355127601,0.4666666666666667,0.4666666666666667,0.5384615384615384,0.4682613324220924,0.004753787590856915,False
no_error,1,19.1,0.9178274667099243,0.913321668532674,0.8308066625523245,"[20.70, 32.09]",158,0.08217253329007568,0.47333333333333344,0.47333333333333344,0.5461538461538462,0.4599084718539529,0.0042867061730240685,False
no_error,1,19.2,0.9191672140023379,0.91525626976714,0.8338836409054982,"[20.70, 32.09]",158,0.08083278599766208,0.4799999999999999,0.4799999999999999,0.5538461538461538,0.4512956542196683,0.003635807350902411,False
no_error,1,19.3,0.9205457992623768,0.9172351318567301,0.8370277366539086,"[20.70, 32.09]",158,0.07945420073762322,0.4866666666666667,0.4866666666666667,0.5615384615384615,0.442433159400487,0.002808360098232995,False
no_error,1,19.4,0.9219614150133667,0.91925340928435,0.8402364938080963,"[20.70, 32.09]",158,0.0780385849866333,0.49333333333333323,0.49333333333333323,0.5692307692307691,0.4333326071004096,0.0018125807865095138,False
no_error,1,19.5,0.9234120460726474,0.9212508662985801,0.8435070275456678,"[20.70, 32.09]",158,0.07658795392735263,0.5,0.5,0.5769230769230769,0.4240069523004621,0.0006576299706661001,False
no_error,1,19.6,0.924895484096483,0.9225076461345373,0.846836040394042,"[20.70, 32.09]",158,0.07510451590351697,0.5066666666666667,0.5066666666666667,0.5846153846153846,0.41447039175400063,0.0006464537287286138,False
no_error,1,19.7,0.9264093461709637,0.9244078868562468,0.850219844729806,"[20.70, 32.09]",158,0.07359065382903629,0.5133333333333333,0.5133333333333333,0.5923076923076923,0.4047382444716035,0.0020888381354137405,False
no_error,1,19.8,0.9279510833726659,0.9257594804061938,0.8536543682689388,"[20.70, 32.09]",158,0.07204891662733415,0.52,0.52,0.6,0.3948268966872532,0.0036579364322218448,False
no_error,1,19.9,0.9295179935789162,0.926678416114729,0.8571351725113201,"[20.70, 32.09]",158,0.07048200642108382,0.5266666666666666,0.5266666666666666,0.6076923076923076,0.38475371950514387,0.005341465393580827,False
no_error,1,20.0,0.931107246671527,0.9276330808637414,0.8606574848965622,"[20.70, 32.09]",158,0.068892753328473,0.5333333333333333,0.5333333333333333,0.6153846153846153,0.3745369068727253,0.007126559955872116,False
no_error,1,20.1,0.9327159010664751,0.9286232808046986,0.8642162258429951,"[20.70, 32.09]",158,0.06728409893352494,0.5400000000000001,0.5400000000000001,0.6230769230769232,0.3641953693165509,0.008999848357534038,False
no_error,1,20.2,0.9343409152824069,0.9298998432211039,0.8678060200650437,"[20.70, 32.09]",158,0.06565908471759307,0.5466666666666666,0.5466666666666666,0.6307692307692307,0.35374865957196394,0.010947504726815018,False
no_error,1,20.3,0.9359791757293158,0.930969552479428,0.8714212468539815,"[20.70, 32.09]",158,0.06402082427068423,0.5533333333333333,0.5533333333333333,0.6384615384615384,0.34321679393835786,0.012955375402679166,False
no_error,1,20.4,0.9376275186500473,0.9320724132935139,0.8750560714801192,"[20.70, 32.09]",158,0.06237248134995266,0.5599999999999999,0.5599999999999999,0.6461538461538461,0.33262011122407603,0.015009078675825922,False
no_error,1,20.5,0.9392827434717748,0.9332073017366588,0.87870447106358,"[20.70, 32.09]",158,0.06071725652822524,0.5666666666666667,0.5666666666666667,0.6538461538461539,0.3219791869139424,0.017094065481410008,False
no_error,1,20.6,0.940941637288093,0.9343728986141334,0.8823602802154072,"[20.70, 32.09]",158,0.05905836271190701,0.5733333333333335,0.5733333333333335,0.6615384615384616,0.3113146757815097,0.019195730688988263,False
no_error,1,20.7,0.9426009999466255,0.9355677055189893,0.8860172325111779,"[20.70, 32.09]",158,0.057399000053374505,0.58,0.58,0.6692307692307692,0.3006471506086578,0.021299527144985893,False
no_error,1,20.8,0.9442576599468241,0.9367900530011227,0.8896690009187791,"[20.70, 32.09]",158,0.05574234005317591,0.5866666666666667,0.5866666666666667,0.6769230769230768,0.28999699998359535,0.023391037940421522,False
no_error,1,20.9,0.9459084922876724,0.9380381121508037,0.893309230507629,"[20.70, 32.09]",158,0.054091507712327624,0.5933333333333333,0.5933333333333333,0.6846153846153845,0.2793843135635387,0.025456057542445763,False
no_error,1,21.0,0.9475504439166089,0.9393099168655437,0.8969315922756701,"[20.70, 32.09]",158,0.05244955608339108,0.6,0.6,0.6923076923076923,0.26882871847151946,0.027480707479267785,False
no_error,1,21.1,0.9491805494915436,0.9406033764752235,0.9005298232492444,"[20.70, 32.09]",158,0.050819450508456376,0.6066666666666668,0.6066666666666668,0.7000000000000002,0.25834927796729557,0.02945150799064112,False
no_error,1,21.2,0.9507959442932042,0.9419162889102771,0.9040977578937892,"[20.70, 32.09]",158,0.04920405570679576,0.6133333333333333,0.6133333333333333,0.7076923076923076,0.24796440843790143,0.03135543672440921,False
no_error,1,21.3,0.9523938845228007,0.9432463620924638,0.9076293790797476,"[20.70, 32.09]",158,0.047606115477199284,0.62,0.62,0.7153846153846154,0.2376917489102921,0.03318002100499811,False
no_error,1,21.4,0.9539717618219348,0.9445912307243743,0.9111188555661812,"[20.70, 32.09]",158,0.04602823817806523,0.6266666666666666,0.6266666666666666,0.723076923076923,0.2275480677073718,0.034913403837573465,False
no_error,1,21.5,0.9555271115968167,0.9459484717041716,0.9145605733203472,"[20.70, 32.09]",158,0.04447288840318331,0.6333333333333333,0.6333333333333333,0.7307692307692307,0.21754920893419943,0.03654438174800593,False
no_error,1,21.6,0.9570576259231486,0.9473156218167879,0.9179491728467774,"[20.70, 32.09]",158,0.04294237407685142,0.6400000000000001,0.6400000000000001,0.7384615384615386,0.2077100095165177,0.03806246344549115,False
no_error,1,21.7,0.9585611644710482,0.9486901989205594,0.9212795842442024,"[20.70, 32.09]",158,0.04143883552895178,0.6466666666666666,0.6466666666666666,0.7461538461538461,0.19804422896782375,0.039457919484729626,False
